Date,Exchange_Close,Exchange_High,Exchange_Low,Exchange_Open,Brent_Close,Brent_High,Brent_Low,Brent_Open,Brent_Volume,Exchange_Change,Brent_Range,Year,Exchange_Return,Rolling_Volatility,Brent_Return,Brent_Return_Lag1
2011-02-01,151.89999389648438,152.3000030517578,150.0399932861328,152.0,101.73999786376953,102.04000091552734,100.41999816894531,100.48999786376953,1352,-0.100006103515625,1.6200027465820312,2011,0.0052944259474132505,0.01098094373674834,0.007226964776760658,0.015992798195220814
2011-02-02,152.25,152.39999389648438,150.1999969482422,152.3000030517578,102.33999633789062,102.44999694824219,101.33000183105469,101.9800033569336,1008,-0.0500030517578125,1.1199951171875,2011,0.0023041877391656307,0.010980954531218319,0.005897370618431763,0.007226964776760658
2011-02-03,152.10000610351562,152.5500030517578,150.0399932861328,152.39999389648438,101.76000213623047,103.45999908447266,101.44999694824219,103.45999908447266,722,-0.29998779296875,2.0100021362304688,2011,-0.0009851815861042779,0.010889791630658487,-0.005667326777550552,0.005897370618431763
2011-02-04,152.60000610351562,152.4499969482422,150.22999572753906,152.4499969482422,99.83000183105469,102.12000274658203,99.47000122070312,101.55999755859375,1085,0.1500091552734375,2.6500015258789062,2011,0.0032873108477045054,0.01087287573707455,-0.01896619756937512,-0.005667326777550552
2011-02-07,150.74000549316406,152.60000610351562,150.1999969482422,152.4499969482422,99.25,100.81999969482422,98.94000244140625,100.52999877929688,1008,-1.709991455078125,1.8799972534179688,2011,-0.012188732214662101,0.011034811436882315,-0.005809895025708278,-0.01896619756937512
2011-02-08,152.5,152.60000610351562,150.49000549316406,152.5500030517578,99.91999816894531,100.3499984741211,97.55999755859375,98.97000122070312,2279,-0.0500030517578125,2.7900009155273438,2011,0.011675696183490958,0.011180981779989167,0.0067506112740081115,-0.005809895025708278
2011-02-09,152.60000610351562,152.3000030517578,150.16000366210938,152.3000030517578,101.81999969482422,102.0999984741211,100.30000305175781,100.30000305175781,5013,0.3000030517578125,1.7999954223632812,2011,0.0006557777279712074,0.011176153397991393,0.01901522778919973,0.0067506112740081115
2011-02-10,151.89999389648438,152.25,150.1300048828125,152.14999389648438,100.87000274658203,102.81999969482422,100.5999984741211,101.97000122070312,1049,-0.25,2.220001220703125,2011,-0.0045872357734796365,0.011203961955529262,-0.00933016058819025,0.01901522778919973
2011-02-11,152.0500030517578,152.4199981689453,150.19000244140625,152.14999389648438,101.43000030517578,102.0,100.7699966430664,101.41999816894531,754,-0.0999908447265625,1.2300033569335938,2011,0.0009875520822975048,0.01088113701779843,0.005551675853530558,-0.00933016058819025
2011-02-14,149.8699951171875,150.22000122070312,150.22000122070312,150.22000122070312,103.08000183105469,104.27999877929688,101.08000183105469,101.69999694824219,955,-0.350006103515625,3.1999969482421875,2011,-0.014337440912962296,0.010911613489387663,0.016267391510544238,0.005551675853530558
2011-02-15,152.39999389648438,150.22999572753906,150.22999572753906,150.22999572753906,101.63999938964844,103.69999694824219,101.31999969482422,103.44000244140625,1325,2.1699981689453125,2.3799972534179688,2011,0.01688128952909218,0.01130629878450416,-0.013969755683225338,0.016267391510544238
2011-02-16,150.22999572753906,152.0,150.33999633789062,150.33999633789062,103.77999877929688,104.4800033569336,101.62999725341797,101.62999725341797,940,-0.1100006103515625,2.850006103515625,2011,-0.014238833699817932,0.011552240098533773,0.02105469699428575,-0.013969755683225338
2011-02-17,152.25,153.13999938964844,150.5800018310547,152.39999389648438,102.58999633789062,104.26000213623047,102.4800033569336,104.25,1104,-0.149993896484375,1.779998779296875,2011,0.013446078212798973,0.011648237550976138,-0.011466587544840534,0.02105469699428575
2011-02-18,153.10000610351562,153.75,150.10000610351562,152.75,102.5199966430664,103.4800033569336,100.94999694824219,102.80000305175781,1687,0.350006103515625,2.5300064086914062,2011,0.005582962913074807,0.011393231720864976,-0.0006823247618965578,-0.011466587544840534
2011-02-22,153.97000122070312,153.97000122070312,151.72999572753906,153.97000122070312,105.77999877929688,108.58000183105469,103.98999786376953,104.41999816894531,1617,0.0,4.590003967285156,2011,0.005682528298524447,0.011141620137314859,0.031798695308004055,-0.0006823247618965578
2011-02-23,153.64999389648438,153.9499969482422,150.64999389648438,153.9499969482422,111.25,112.0,107.0,107.0,2032,-0.3000030517578125,5.0,2011,-0.0020783744994588016,0.011147559722131991,0.05171111064309919,0.031798695308004055
2011-02-24,152.50999450683594,153.0,150.86000061035156,152.50999450683594,111.36000061035156,118.02999877929688,109.87000274658203,112.19999694824219,2335,0.0,8.159996032714844,2011,-0.00741945613363626,0.011230822241843762,0.0009887695312500444,0.05171111064309919
2011-02-25,153.02000427246094,153.39999389648438,150.85000610351562,152.86000061035156,112.13999938964844,113.69999694824219,111.11000061035156,111.94000244140625,746,0.160003662109375,2.589996337890625,2011,0.003344107166708632,0.011245639992470951,0.007004299344663956,0.0009887695312500444
2011-02-28,152.5,153.25,151.11000061035156,152.5,111.80000305175781,114.44000244140625,111.55000305175781,114.19999694824219,840,0.0,2.8899993896484375,2011,-0.003398276421003321,0.011098977371208763,-0.0030318917401565004,0.007004299344663956
2011-03-01,153.25,153.39999389648438,151.3000030517578,153.25,115.41999816894531,116.69999694824219,111.94000244140625,112.37000274658203,1160,0.0,4.7599945068359375,2011,0.004918032786885185,0.010832165286612535,0.032379204099946435,-0.0030318917401565004
2011-03-02,153.39999389648438,153.67999267578125,151.57000732421875,153.35000610351562,116.3499984741211,117.80999755859375,115.16000366210938,116.0999984741211,2052,0.04998779296875,2.649993896484375,2011,0.0009787529950040508,0.010350785636171006,0.008057531796305417,0.032379204099946435
2011-03-03,153.6999969482422,154.1999969482422,153.4499969482422,153.4499969482422,114.79000091552734,116.5,113.7300033569336,116.5,1958,0.25,2.7699966430664062,2011,0.001955691419129213,0.010125997525049224,-0.01340780042159373,0.008057531796305417
2011-03-04,154.3000030517578,154.22999572753906,151.8300018310547,154.1999969482422,115.97000122070312,116.4800033569336,115.23999786376953,116.12000274658203,1072,0.100006103515625,1.2400054931640625,2011,0.0039037483111836746,0.007964746125416075,0.010279643660288329,-0.01340780042159373
2011-03-07,154.1999969482422,154.25,152.0500030517578,154.25,115.04000091552734,117.9000015258789,114.69000244140625,116.30000305175781,1859,-0.0500030517578125,3.2099990844726562,2011,-0.0006481276833292249,0.007789031315213499,-0.00801931788726895,0.010279643660288329
2011-03-08,154.25,154.2899932861328,152.07000732421875,154.2899932861328,113.05999755859375,114.8499984741211,112.25,113.8499984741211,1653,-0.0399932861328125,2.5999984741210938,2011,0.00032427401262924427,0.007788605097292825,-0.017211433772392648,-0.00801931788726895
2011-03-09,154.17999267578125,154.39999389648438,152.11000061035156,154.17999267578125,115.94000244140625,116.12000274658203,112.98999786376953,112.98999786376953,2496,0.0,3.1300048828125,2011,-0.0004538562348055386,0.007557110783339891,0.025473243808624035,-0.017211433772392648
2011-03-10,154.0500030517578,154.89999389648438,152.5500030517578,154.1999969482422,115.43000030517578,116.5,113.54000091552734,116.5,2094,-0.149993896484375,2.9599990844726562,2011,-0.0008431030626443459,0.007417656560656462,-0.004398845312153732,0.025473243808624035
2011-03-11,154.89999389648438,155.39999389648438,153.16000366210938,154.89999389648438,113.83999633789062,115.62000274658203,112.41000366210938,115.30999755859375,1526,0.0,3.2099990844726562,2011,0.0055176295221557314,0.007085190539078021,-0.01377461633094934,-0.004398845312153732
2011-03-14,151.6699981689453,155.25,152.94000244140625,155.25,113.66999816894531,113.9800033569336,111.41999816894531,111.41999816894531,1746,-3.5800018310546875,2.5600051879882812,2011,-0.020852135925180093,0.008105961117146569,-0.0014933079270377236,-0.01377461633094934
2011-03-15,155.10000610351562,156.10000610351562,153.64999389648438,155.25,108.5199966430664,113.54000091552734,108.08000183105469,113.41000366210938,1085,-0.149993896484375,5.459999084472656,2011,0.022614940172608344,0.009039280208818239,-0.04530660340316506,-0.0014933079270377236
2011-03-16,155.60000610351562,156.5500030517578,154.25999450683594,156.0,110.62000274658203,111.0999984741211,110.25,110.37000274658203,1596,-0.399993896484375,0.8499984741210938,2011,0.00322372650112146,0.00901251920867165,0.01935132849683696,-0.04530660340316506
2011-03-18,156.97999572753906,157.14999389648438,153.4499969482422,156.97999572753906,113.93000030517578,116.33000183105469,113.08999633789062,116.0,1686,0.0,3.2400054931640625,2011,0.008868827570002624,0.009128201634488608,0.029922233560024214,0.01935132849683696
2011-03-21,152.92999267578125,155.9499969482422,152.94000244140625,152.94000244140625,114.95999908447266,116.0,114.69999694824219,114.9800033569336,705,-0.010009765625,1.3000030517578125,2011,-0.025799485042585668,0.010360988053154373,0.009040628250135185,0.029922233560024214
2011-03-22,153.2899932861328,155.9499969482422,152.94000244140625,152.94000244140625,115.69999694824219,115.98999786376953,114.23999786376953,114.56999969482422,650,0.3499908447265625,1.75,2011,0.002354022282043733,0.010352900441675904,0.006437003041603884,0.009040628250135185
2011-03-23,154.60000610351562,156.0800018310547,152.52000427246094,154.4499969482422,115.55000305175781,116.33000183105469,115.18000030517578,115.69999694824219,818,0.1500091552734375,1.1500015258789062,2011,0.008545977394216031,0.010187957780916634,-0.0012964036338866114,0.006437003041603884
2011-03-24,155.0,156.0800018310547,153.61000061035156,156.0800018310547,115.72000122070312,115.8499984741211,114.54000091552734,115.5999984741211,1117,-1.0800018310546875,1.30999755859375,2011,0.0025872825400572452,0.009989477291476992,0.0014712086928216905,-0.0012964036338866114
2011-03-25,155.75,156.0,153.0399932861328,155.6999969482422,115.58999633789062,116.08000183105469,115.2699966430664,115.80000305175781,872,0.0500030517578125,0.8100051879882812,2011,0.004838709677419395,0.010019565877128276,-0.0011234434967257734,0.0014712086928216905
2011-03-28,153.83999633789062,155.60000610351562,153.27999877929688,154.08999633789062,114.80000305175781,115.81999969482422,114.54000091552734,114.93000030517578,528,-0.25,1.279998779296875,2011,-0.0122632658883427,0.010255271355365725,-0.006834443387501388,-0.0011234434967257734
2011-03-30,155.60000610351562,156.0,153.9499969482422,155.75,115.12999725341797,115.29000091552734,114.94000244140625,115.29000091552734,586,-0.149993896484375,0.34999847412109375,2011,0.011440521369744161,0.01044906066872346,0.002874513875329665,-0.006834443387501388
2011-03-31,155.0,155.1999969482422,152.83999633789062,153.17999267578125,117.36000061035156,117.43000030517578,116.18000030517578,116.18000030517578,853,1.82000732421875,1.25,2011,-0.0038560802055268573,0.010093878848831804,0.01936943811459524,0.002874513875329665
2011-04-01,155.0500030517578,154.8000030517578,152.19000244140625,153.25,118.69999694824219,118.8499984741211,116.83999633789062,117.79000091552734,896,1.8000030517578125,2.0100021362304688,2011,0.00032260033392139675,0.009648125165114598,0.011417828313920797,0.01936943811459524
2011-04-04,151.30999755859375,155.14999389648438,153.0500030517578,155.14999389648438,121.05999755859375,121.30000305175781,119.05000305175781,119.05000305175781,961,-3.839996337890625,2.25,2011,-0.02412128616286191,0.01031836953680662,0.01988206125549108,0.011417828313920797
2011-04-05,153.05999755859375,153.8000030517578,151.83999633789062,153.3000030517578,122.22000122070312,122.81999969482422,120.19999694824219,120.47000122070312,1512,-0.2400054931640625,2.6200027465820312,2011,0.011565660090122831,0.010241120838330824,0.009582055885536622,0.01988206125549108
2011-04-06,152.5,153.9499969482422,151.74000549316406,153.8000030517578,122.30000305175781,123.37000274658203,121.55000305175781,122.0999984741211,929,-1.3000030517578125,1.8199996948242188,2011,-0.003658680043943985,0.0102134423252337,0.0006545723306794482,0.009582055885536622
2011-04-07,151.5,154.10000610351562,151.66000366210938,151.66000366210938,122.66999816894531,122.9000015258789,121.4000015258789,122.37000274658203,1326,-0.160003662109375,1.5,2011,-0.006557377049180357,0.010219773600137283,0.003025307505764463,0.0006545723306794482
2011-04-08,154.25,155.14999389648438,150.9199981689453,154.3000030517578,126.6500015258789,126.87000274658203,122.9000015258789,122.9000015258789,1320,-0.0500030517578125,3.970001220703125,2011,0.018151815181518094,0.01076416075204799,0.03244479837239589,0.003025307505764463
2011-04-11,154.3000030517578,154.80999755859375,152.83999633789062,154.64999389648438,123.9800033569336,127.30000305175781,123.69999694824219,126.80000305175781,1380,-0.3499908447265625,3.600006103515625,2011,0.0003241688930815112,0.010667905785902864,-0.02108170656752606,0.03244479837239589
2011-04-12,154.82000732421875,155.25,152.75999450683594,153.49000549316406,120.91999816894531,125.0999984741211,120.58999633789062,125.0999984741211,1362,1.3300018310546875,4.510002136230469,2011,0.003370085950591406,0.010668150344639903,-0.02468144140292239,-0.02108170656752606
2011-04-13,155.0500030517578,155.10000610351562,153.14999389648438,155.0,122.87999725341797,122.36000061035156,121.5,121.55999755859375,1128,0.0500030517578125,0.8600006103515625,2011,0.0014855685096140103,0.010644715226459909,0.016209056517964893,-0.02468144140292239
2011-04-14,153.25,155.10000610351562,153.11000061035156,153.19000244140625,122.36000061035156,122.9000015258789,122.5999984741211,122.5999984741211,934,0.05999755859375,0.3000030517578125,2011,-0.011609177789934977,0.010839845874807755,-0.004231743609124705,0.016209056517964893
2011-04-18,153.16000366210938,154.5500030517578,152.41000366210938,154.3000030517578,121.61000061035156,122.69999694824219,121.06999969482422,122.69999694824219,825,-1.1399993896484375,1.6299972534179688,2011,-0.0005872517970024749,0.010839024854722889,-0.006129454039382809,-0.004231743609124705
2011-04-19,154.6999969482422,154.8000030517578,152.2899932861328,154.8000030517578,121.33000183105469,122.22000122070312,119.2699966430664,121.23999786376953,1099,-0.100006103515625,2.9500045776367188,2011,0.010054800530889585,0.010989114645992627,-0.0023024321839616446,-0.006129454039382809
2011-04-21,154.39999389648438,154.6999969482422,151.72000122070312,154.63999938964844,123.98999786376953,124.4000015258789,123.19999694824219,124.33000183105469,966,-0.2400054931640625,1.2000045776367188,2011,-0.0019392569985517971,0.010974348690817301,0.021923646192791857,-0.0023024321839616446
2011-04-25,153.25999450683594,154.64999389648438,154.6300048828125,154.6300048828125,123.66000366210938,124.70999908447266,122.87000274658203,124.63999938964844,326,-1.3700103759765625,1.839996337890625,2011,-0.007383416027935463,0.011058332018405075,-0.00266145824135533,0.021923646192791857
2011-04-26,154.64999389648438,154.75,152.75,154.5800018310547,124.13999938964844,124.30999755859375,123.56999969482422,124.01000213623047,1089,0.0699920654296875,0.7399978637695312,2011,0.009069551347181015,0.011185648819466418,0.003881576203495829,-0.00266145824135533
2011-04-27,154.75,154.39999389648438,152.07000732421875,152.07000732421875,125.12999725341797,125.4800033569336,123.69000244140625,123.97000122070312,912,2.67999267578125,1.7900009155273438,2011,0.0006466608953283881,0.011185414758378741,0.007974849916521531,0.003881576203495829
2011-04-28,154.27999877929688,154.75,150.63999938964844,154.27999877929688,125.0199966430664,126.19000244140625,124.25,125.73999786376953,796,0.0,1.94000244140625,2011,-0.003037164592588848,0.01119952420158785,-0.0008790906478547411,0.007974849916521531
2011-04-29,154.10000610351562,154.64999389648438,151.8699951171875,151.8800048828125,125.88999938964844,126.02999877929688,125.0,125.0,582,2.220001220703125,1.029998779296875,2011,-0.0011666624138281234,0.011154644959234187,0.00695890873414351,-0.0008790906478547411
2011-05-02,153.25,154.3000030517578,152.32000732421875,152.5,125.12000274658203,126.11000061035156,123.76000213623047,125.5,667,0.75,2.3499984741210938,2011,-0.0055159381560611065,0.010503813473661314,-0.006116424233851614,0.00695890873414351
2011-05-03,154.3000030517578,154.8000030517578,152.58999633789062,152.9199981689453,122.44999694824219,124.12999725341797,121.80999755859375,123.80000305175781,1289,1.3800048828125,2.3199996948242188,2011,0.006851569668892665,0.009719120083275568,-0.021339559940289243,-0.006116424233851614
2011-05-04,153.75,154.86000061035156,152.24000549316406,154.8000030517578,121.19000244140625,123.01000213623047,120.56999969482422,123.01000213623047,829,-1.0500030517578125,2.44000244140625,2011,-0.003564504477510111,0.009717453364620888,-0.010289869646697647,-0.021339559940289243
2011-05-05,154.5,154.89999389648438,152.6999969482422,154.64999389648438,110.80000305175781,118.22000122070312,110.37999725341797,118.22000122070312,1969,-0.149993896484375,7.840003967285156,2011,0.004878048780487809,0.009613623933816984,-0.08573313953576212,-0.010289869646697647
2011-05-06,154.89999389648438,155.4499969482422,153.1300048828125,154.9499969482422,109.12999725341797,114.0999984741211,108.3499984741211,111.69000244140625,2944,-0.0500030517578125,5.75,2011,0.0025889572587984855,0.008350173202526638,-0.015072254082517778,-0.08573313953576212
2011-05-09,155.1999969482422,155.75,153.35000610351562,154.50999450683594,115.9000015258789,115.94999694824219,110.61000061035156,110.61000061035156,1184,0.69000244140625,5.339996337890625,2011,0.001936753154156312,0.008347257451600833,0.062036144441018015,-0.015072254082517778
2011-05-10,155.75,156.1999969482422,153.6699981689453,155.75,117.62999725341797,117.80000305175781,114.61000061035156,114.61000061035156,1082,0.0,3.19000244140625,2011,0.0035438341660614103,0.00822901431807515,0.014926623854726762,0.062036144441018015
2011-05-11,156.1999969482422,156.89999389648438,154.8699951171875,156.1999969482422,112.56999969482422,116.94000244140625,112.68000030517578,116.94000244140625,2908,0.0,4.260002136230469,2011,0.0028892259919242047,0.008232117842984955,-0.04301621760385377,0.014926623854726762
2011-05-12,156.85000610351562,157.0500030517578,154.3699951171875,157.0,112.9800033569336,113.2699966430664,110.87999725341797,110.87999725341797,2746,-0.149993896484375,2.3899993896484375,2011,0.00416139031992957,0.008220132357761974,0.0036422107419462613,-0.04301621760385377
2011-05-13,156.60000610351562,156.5,154.44000244140625,156.5,113.83000183105469,114.05000305175781,111.9000015258789,112.05000305175781,628,0.100006103515625,2.1500015258789062,2011,-0.0015938794406868961,0.00788319809521108,0.007523441749560877,0.0036422107419462613
2011-05-16,156.25,155.85000610351562,153.77000427246094,155.35000610351562,112.7300033569336,113.73999786376953,113.19999694824219,113.33000183105469,462,0.899993896484375,0.5400009155273438,2011,-0.0022350325023886564,0.007627345539293236,-0.009663519778851493,0.007523441749560877
2011-05-17,155.5500030517578,155.75,153.52000427246094,155.5,109.98999786376953,111.33999633789062,108.63999938964844,111.23999786376953,462,0.0500030517578125,2.6999969482421875,2011,-0.004479980468749978,0.007639534388817848,-0.02430591157252493,-0.009663519778851493
2011-05-18,153.39999389648438,156.60000610351562,152.75,155.6999969482422,112.30000305175781,113.04000091552734,111.05999755859375,111.7300033569336,287,-2.3000030517578125,1.9800033569335938,2011,-0.013821980797763422,0.00805354251275511,0.021001956840197344,-0.02430591157252493
2011-05-19,156.5800018310547,156.85000610351562,154.3800048828125,154.3800048828125,111.41999816894531,112.88999938964844,111.73999786376953,112.11000061035156,246,2.1999969482421875,1.1500015258789062,2011,0.020730169889812355,0.007635983694990636,-0.007836196428302133,0.021001956840197344
2011-05-20,156.5,156.85000610351562,153.57000732421875,156.5800018310547,112.38999938964844,112.66000366210938,109.3499984741211,111.5999984741211,416,-0.0800018310546875,3.3100051879882812,2011,-0.0005109326230625655,0.007383186478706575,0.008705808980828733,-0.007836196428302133
2011-05-23,154.55999755859375,156.5500030517578,154.39999389648438,154.39999389648438,110.0999984741211,110.37999725341797,109.33000183105469,109.5,423,0.160003662109375,1.0499954223632812,2011,-0.012396181734225187,0.007728086632049811,-0.02037548650203358,0.008705808980828733
2011-05-24,156.39999389648438,156.9499969482422,154.72000122070312,156.60000610351562,112.52999877929688,112.68000030517578,110.48999786376953,110.72000122070312,398,-0.20001220703125,2.19000244140625,2011,0.011904738399035608,0.007882231486796188,0.022070847764334545,-0.02037548650203358
2011-05-25,156.89999389648438,157.5,155.10000610351562,155.41000366210938,114.93000030517578,115.0199966430664,111.23999786376953,112.45999908447266,768,1.489990234375,3.779998779296875,2011,0.0031969310710520116,0.007210342507641429,0.021327659752187422,0.022070847764334545
2011-05-26,157.5,157.14999389648438,154.72000122070312,157.14999389648438,115.05000305175781,115.36000061035156,114.26000213623047,114.5,579,0.350006103515625,1.0999984741210938,2011,0.0038241308276372177,0.007234118132653963,0.0010441377035010913,0.021327659752187422
2011-05-27,156.5500030517578,156.75,154.75999450683594,156.75,115.02999877929688,115.54000091552734,114.48999786376953,115.54000091552734,498,-0.1999969482421875,1.0500030517578125,2011,-0.006031726655505998,0.007318055695831243,-0.00017387459304918362,0.0010441377035010913
2011-05-31,156.60000610351562,156.60000610351562,154.13999938964844,156.60000610351562,116.7300033569336,116.86000061035156,114.62999725341797,114.62999725341797,696,0.0,2.2300033569335938,2011,0.0003194062649827245,0.0073151668858361845,0.014778793320674888,-0.00017387459304918362
2011-06-01,156.14999389648438,156.0,154.11000061035156,154.11000061035156,114.52999877929688,116.16000366210938,114.5,115.97000122070312,537,2.0399932861328125,1.660003662109375,2011,-0.0028736410567812287,0.00698899304372752,-0.018846950350113523,0.014778793320674888
2011-06-02,156.14999389648438,156.0,153.74000549316406,154.2899932861328,115.54000091552734,115.66999816894531,113.80000305175781,114.3499984741211,879,1.8600006103515625,1.8699951171875,2011,0.0,0.006986234054769486,0.008818668881475977,-0.018846950350113523
2011-06-03,155.39999389648438,155.8000030517578,153.24000549316406,155.5,115.83999633789062,116.16000366210938,113.58999633789062,114.94000244140625,902,-0.100006103515625,2.57000732421875,2011,-0.004803074155079301,0.006822590308386062,0.0025964637353830256,0.008818668881475977
2011-06-06,151.6999969482422,155.0500030517578,151.64999389648438,155.0500030517578,114.4800033569336,115.55000305175781,114.1500015258789,114.9000015258789,443,-3.350006103515625,1.4000015258789062,2011,-0.023809505106588635,0.008104142884377762,-0.011740271270296865,0.0025964637353830256
2011-06-07,155.0,155.25,153.10000610351562,154.9499969482422,116.77999877929688,117.05999755859375,114.87999725341797,115.48999786376953,1104,0.0500030517578125,2.1800003051757812,2011,0.021753481332525748,0.008958605804835248,0.020090804987070054,-0.011740271270296865
2011-06-08,155.1999969482422,155.22999572753906,153.10000610351562,155.14999389648438,117.8499984741211,118.56999969482422,116.1500015258789,116.19999694824219,1192,0.0500030517578125,2.4199981689453125,2011,0.0012903028918851422,0.008810831896763826,0.009162525312630176,0.020090804987070054
2011-06-09,155.0,155.25,152.9199981689453,153.08999633789062,119.56999969482422,119.5999984741211,117.62999725341797,118.4000015258789,609,1.910003662109375,1.970001220703125,2011,-0.0012886401557654636,0.008814198575829966,0.014594834475800456,0.009162525312630176
2011-06-10,154.60000610351562,155.39999389648438,153.05999755859375,154.24000549316406,118.77999877929688,119.38999938964844,117.66000366210938,119.19000244140625,910,0.3600006103515625,1.7299957275390625,2011,-0.0025806057837701735,0.0088090032465875,-0.006607016120629305,0.014594834475800456
2011-06-13,154.1300048828125,156.17999267578125,153.77000427246094,154.41000366210938,119.0999984741211,120.05999755859375,117.30000305175781,118.52999877929688,1241,-0.279998779296875,2.7599945068359375,2011,-0.003040111268743595,0.008824966622288944,0.0026940536968584894,-0.006607016120629305
2011-06-14,156.25,156.89999389648438,153.02999877929688,156.14999389648438,120.16000366210938,120.70999908447266,119.88999938964844,119.95999908447266,885,0.100006103515625,0.8199996948242188,2011,0.013754590605504546,0.00910325038993487,0.00890012763701753,0.0026940536968584894
2011-06-15,156.6999969482422,156.77999877929688,154.5500030517578,156.5500030517578,117.0999984741211,118.44999694824219,117.87999725341797,118.44999694824219,972,0.149993896484375,0.5699996948242188,2011,0.002879980468750043,0.009039154323457314,-0.02546608767250902,0.00890012763701753
2011-06-16,156.39999389648438,156.8000030517578,154.64999389648438,156.8000030517578,114.0199966430664,114.44000244140625,113.12000274658203,113.7300033569336,665,-0.4000091552734375,1.3199996948242188,2011,-0.0019145057919618402,0.009018225743960526,-0.026302321701014875,-0.02546608767250902
2011-06-17,156.64999389648438,156.5500030517578,154.52999877929688,156.35000610351562,113.20999908447266,113.79000091552734,111.87999725341797,112.91000366210938,859,0.29998779296875,1.910003662109375,2011,0.0015984655355258948,0.008984507129776062,-0.0071039956362163315,-0.026302321701014875
2011-06-20,156.60000610351562,156.60000610351562,154.57000732421875,155.0800018310547,111.69000244140625,112.54000091552734,111.5,112.06999969482422,667,1.5200042724609375,1.0400009155273438,2011,-0.00031910497871956434,0.008976873614148123,-0.013426346218166185,-0.0071039956362163315
2011-06-21,156.5,156.60000610351562,153.22999572753906,156.60000610351562,110.94999694824219,112.5,110.0,112.38999938964844,1160,-0.100006103515625,2.5,2011,-0.0006386085543924613,0.008974012401305584,-0.006625530280136571,-0.013426346218166185
2011-06-22,156.5,156.6199951171875,154.3800048828125,156.4499969482422,114.20999908447266,114.31999969482422,110.9800033569336,110.9800033569336,1653,0.0500030517578125,3.339996337890625,2011,0.0,0.008953372047744415,0.029382624839108917,-0.006625530280136571
2011-06-23,156.5,156.75,154.33999633789062,156.47999572753906,107.26000213623047,113.20999908447266,105.80000305175781,113.20999908447266,1434,0.0200042724609375,7.409996032714844,2011,0.0,0.008938962343958728,-0.060852788757154164,0.029382624839108917
2011-06-24,156.5,156.75,154.5800018310547,155.60000610351562,105.12000274658203,108.44999694824219,103.72000122070312,108.44999694824219,850,0.899993896484375,4.7299957275390625,2011,0.0,0.008906033137446817,-0.019951513584070546,-0.060852788757154164
2011-06-27,154.86000061035156,155.89999389648438,154.1699981689453,155.89999389648438,105.98999786376953,106.75,102.4000015258789,104.91999816894531,672,-1.0399932861328125,4.349998474121094,2011,-0.0104792293268271,0.009105141813341395,0.008276209041630622,-0.019951513584070546
2011-06-28,154.14999389648438,154.3000030517578,152.02000427246094,154.1699981689453,108.77999877929688,108.81999969482422,106.80000305175781,107.26000213623047,537,-0.0200042724609375,2.0199966430664062,2011,-0.004584829594916906,0.009132140891502126,0.026323247209735445,0.008276209041630622
2011-06-29,154.0,154.0,151.86000061035156,153.8000030517578,112.4000015258789,112.58000183105469,108.9800033569336,108.9800033569336,756,0.1999969482421875,3.5999984741210938,2011,-0.0009730386144880532,0.009100646094935506,0.03327820175772045,0.026323247209735445
2011-06-30,153.5,153.60000610351562,149.75999450683594,153.60000610351562,112.4800033569336,112.91999816894531,111.41999816894531,112.0199966430664,598,-0.100006103515625,1.5,2011,-0.0032467532467532756,0.00875689106202614,0.0007117600531016954,0.03327820175772045
2011-07-01,149.36000061035156,152.10000610351562,147.9199981689453,149.27000427246094,111.7699966430664,111.8499984741211,109.94000244140625,110.58000183105469,651,0.089996337890625,1.9099960327148438,2011,-0.0269706800628563,0.009193786059090618,-0.006312292786959772,0.0007117600531016954
2011-07-06,152.39999389648438,153.89999389648438,151.39999389648438,151.85000610351562,113.62000274658203,114.08000183105469,112.58000183105469,113.6500015258789,521,0.54998779296875,1.5,2011,0.020353463268010463,0.010025203590653111,0.016551902649004857,-0.006312292786959772
2011-07-07,152.39999389648438,153.39999389648438,151.25999450683594,153.3000030517578,118.58999633789062,118.25,114.19999694824219,114.19999694824219,986,-0.9000091552734375,4.0500030517578125,2011,0.0,0.009784877632886234,0.043742241429034934,0.016551902649004857
2011-07-08,153.1999969482422,153.1999969482422,150.97000122070312,153.1999969482422,118.33000183105469,119.79000091552734,117.18000030517578,118.0199966430664,966,0.0,2.6100006103515625,2011,0.00524936406691201,0.0095688111641825,-0.002192381439115265,0.043742241429034934
2011-07-11,151.02999877929688,152.2100067138672,149.99000549316406,152.1999969482422,117.23999786376953,118.12000274658203,115.37000274658203,116.62000274658203,1016,-1.1699981689453125,2.75,2011,-0.014164479191722368,0.009849364506139501,-0.009211560470026914,-0.002192381439115265
2011-07-12,153.0,151.89999389648438,149.57000732421875,151.44000244140625,117.75,117.80999755859375,115.30000305175781,115.44000244140625,682,1.55999755859375,2.5099945068359375,2011,0.013043774327125002,0.010151484802650225,0.004350069477339069,-0.009211560470026914
2011-07-14,152.10000610351562,152.5,150.19000244140625,152.44000244140625,118.31999969482422,118.75,118.19999694824219,118.33000183105469,610,-0.339996337890625,0.5500030517578125,2011,-0.005882313048917509,0.010148924669398996,0.00484076173948389,0.004350069477339069
2011-07-15,152.1999969482422,152.3000030517578,150.22000122070312,152.14999389648438,117.26000213623047,117.6500015258789,115.25,115.80000305175781,497,0.0500030517578125,2.4000015258789062,2011,0.0006574019770815287,0.010150525007631358,-0.008958735305339194,0.00484076173948389
